Date,Open,High,Low,Close,Adj Close,Volume
2017-05-30,52.290001,53.090000,52.119999,53.009998,52.601627,1507700
2017-05-31,53.029999,53.060001,52.610001,53.009998,52.601627,1466500
2017-06-01,53.380001,53.970001,53.119999,53.310001,52.899319,1450500
2017-06-02,53.180000,53.650002,52.900002,53.240002,52.829857,988300
2017-06-05,53.139999,53.720001,53.080002,53.430000,53.018394,1188000
2017-06-06,52.980000,52.980000,51.799999,52.070000,51.668869,1802500
2017-06-07,52.299999,52.340000,51.970001,52.130001,51.728409,1492600
2017-06-08,52.130001,53.450001,51.610001,52.849998,52.442860,1722400
2017-06-09,52.849998,53.310001,52.720001,53.279999,52.869549,1558700
2017-06-12,53.360001,54.090000,53.110001,53.230000,52.819935,1479700
2017-06-13,53.299999,53.730000,53.150002,53.689999,53.276390,823800
2017-06-14,53.509998,53.570000,52.910000,53.340000,52.929089,1480900
2017-06-15,53.000000,55.080002,52.759998,54.889999,54.467144,3495000
2017-06-16,55.130001,56.090000,54.639999,55.490002,55.062527,3805100
2017-06-19,55.549999,55.860001,54.880001,55.450001,55.022831,1517000
2017-06-20,55.570000,56.119999,55.439999,55.509998,55.082367,1327700
2017-06-21,55.549999,56.570000,55.490002,55.959999,55.528904,4286400
2017-06-22,55.880001,56.950001,55.820000,56.230000,55.796822,2413500
2017-06-23,55.869999,55.970001,54.889999,55.540001,55.112141,3367900
2017-06-26,55.750000,56.549999,54.090000,55.099998,54.675526,3508800
2017-06-27,55.020000,55.240002,54.490002,54.509998,54.090073,1491000
2017-06-28,54.849998,55.610001,54.680000,54.709999,54.288532,1790300
2017-06-29,54.849998,54.980000,53.630001,54.080002,53.663387,2203000
2017-06-30,54.290001,54.759998,54.000000,54.020000,53.603848,2439700
2017-07-03,54.090000,55.790001,54.090000,54.830002,54.407612,1697500
2017-07-05,54.770000,54.930000,53.930000,53.930000,53.514542,2153600
2017-07-06,53.900002,54.000000,52.770000,52.840000,52.432938,1875400
2017-07-07,52.950001,53.130001,52.459999,52.500000,52.095558,1791100
2017-07-10,52.450001,52.950001,52.320000,52.490002,52.085636,1874800
2017-07-11,52.549999,52.599998,51.759998,51.990002,51.589489,2233000
2017-07-12,50.689999,51.610001,49.980000,50.349998,49.962120,5880400
2017-07-13,50.360001,51.439999,50.360001,51.419998,51.023876,3305500
2017-07-14,51.400002,51.950001,51.110001,51.619999,51.222336,2104800
2017-07-17,51.650002,52.310001,51.639999,52.000000,51.599411,3222900
2017-07-18,46.740002,49.389999,46.000000,48.950001,48.572906,21066400
2017-07-19,48.720001,49.189999,47.669998,48.770000,48.394295,7381500
2017-07-20,48.830002,49.689999,48.590000,48.770000,48.394295,4516300
2017-07-21,48.650002,48.980000,48.110001,48.259998,47.888218,2747900
2017-07-24,48.200001,48.900002,48.119999,48.480000,48.106525,2915400
2017-07-25,48.720001,48.880001,47.950001,48.139999,47.769146,2843400
2017-07-26,48.160000,48.720001,47.970001,48.639999,48.265293,3353400
2017-07-27,48.630001,50.880001,48.049999,50.259998,49.872814,5183600
2017-07-28,50.090000,50.110001,48.509998,48.860001,48.483601,2355000
2017-07-31,48.970001,49.070000,48.290001,48.669998,48.295059,1789100
2017-08-01,48.759998,49.040001,48.480000,48.860001,48.483601,1656100
2017-08-02,48.799999,48.799999,47.720001,47.799999,47.431763,2701800
2017-08-03,47.830002,48.200001,47.549999,47.990002,47.620304,2519100
2017-08-04,48.180000,48.419998,47.580002,48.340000,47.967606,1584500
2017-08-07,48.349998,48.490002,47.820000,48.060001,47.689762,1853700
2017-08-08,47.910000,48.169998,47.610001,47.810001,47.441689,1208000
2017-08-09,47.650002,48.099998,47.189999,47.799999,47.431763,1636400
2017-08-10,47.439999,47.669998,47.119999,47.320000,46.955463,3173400
2017-08-11,47.310001,47.560001,47.080002,47.540001,47.173767,1923600
2017-08-14,47.820000,48.119999,47.610001,47.900002,47.530994,1404400
2017-08-15,47.950001,48.000000,47.639999,47.680000,47.312691,821100
2017-08-16,47.910000,48.180000,47.480000,47.549999,47.183689,1413000
2017-08-17,47.490002,47.980000,47.049999,47.099998,46.737156,1315800
2017-08-18,47.000000,47.180000,46.209999,46.880001,46.518852,2286900
2017-08-21,46.880001,47.320000,46.590000,47.220001,46.856236,1710500
2017-08-22,47.500000,48.119999,47.299999,47.970001,47.600456,1532800
2017-08-23,47.700001,47.790001,46.689999,46.849998,46.489082,2048300
2017-08-24,46.970001,47.750000,46.970001,47.200001,46.836388,1573100
